workshop_id,weight,rule
1839084159,1.000000,"0-2000 blocks, one in 1"
1839299580,1.000000,"0-2000 blocks, one in 1"
1839510530,1.000000,"0-2000 blocks, one in 1"
1841629819,1.000000,"0-2000 blocks, one in 1"
1842218047,1.000000,"0-2000 blocks, one in 1"
1842675139,1.000000,"0-2000 blocks, one in 1"
1843314940,1.000000,"0-2000 blocks, one in 1"
1843763232,1.000000,"0-2000 blocks, one in 1"
1843799612,1.000000,"0-2000 blocks, one in 1"
1844364002,1.000000,"0-2000 blocks, one in 1"
1846959154,1.000000,"0-2000 blocks, one in 1"
1847890666,1.000000,"0-2000 blocks, one in 1"
1848209291,1.000000,"0-2000 blocks, one in 1"
1848951416,1.000000,"0-2000 blocks, one in 1"
1849659827,1.000000,"0-2000 blocks, one in 1"
1849707751,18.250000,"45000-65000 blocks, one in 20"
1850710326,1.000000,"0-2000 blocks, one in 1"
1851326822,1.000000,"0-2000 blocks, one in 1"
1851497318,1.000000,"0-2000 blocks, one in 1"
1851514177,1.000000,"0-2000 blocks, one in 1"
1851518187,1.000000,"0-2000 blocks, one in 1"
1851522971,1.000000,"0-2000 blocks, one in 1"
1851637494,1.000000,"0-2000 blocks, one in 1"
1853241185,1.000000,"0-2000 blocks, one in 1"
1853334968,9.992593,"2000-5000 blocks, one in 10"
1853441235,1.000000,"0-2000 blocks, one in 1"
1853471951,1.000000,"0-2000 blocks, one in 1"
1854121236,1.000000,"0-2000 blocks, one in 1"
1856072854,1.000000,"0-2000 blocks, one in 1"
1856264172,1.000000,"0-2000 blocks, one in 1"
1857466370,1.000000,"0-2000 blocks, one in 1"
1857587659,1.000000,"0-2000 blocks, one in 1"
1858165427,1.000000,"0-2000 blocks, one in 1"
1858836065,1.000000,"0-2000 blocks, one in 1"
1858939681,1.000000,"0-2000 blocks, one in 1"
1860491449,1.000000,"0-2000 blocks, one in 1"
1861223404,1.000000,"0-2000 blocks, one in 1"
1862989332,1.000000,"0-2000 blocks, one in 1"
1863431286,1.000000,"0-2000 blocks, one in 1"
1864149696,1.000000,"0-2000 blocks, one in 1"
1864157048,1.000000,"0-2000 blocks, one in 1"
1864168359,1.000000,"0-2000 blocks, one in 1"
1864186393,1.000000,"0-2000 blocks, one in 1"
1864198066,1.000000,"0-2000 blocks, one in 1"
1864205944,1.000000,"0-2000 blocks, one in 1"
1864218665,1.000000,"0-2000 blocks, one in 1"
1864247090,1.000000,"0-2000 blocks, one in 1"
1864257298,1.000000,"0-2000 blocks, one in 1"
1864267090,1.000000,"0-2000 blocks, one in 1"
1864278379,1.000000,"0-2000 blocks, one in 1"
1864287096,1.000000,"0-2000 blocks, one in 1"
1864291554,1.000000,"0-2000 blocks, one in 1"
1864306634,1.000000,"0-2000 blocks, one in 1"
1864310577,1.000000,"0-2000 blocks, one in 1"
1864319862,1.000000,"0-2000 blocks, one in 1"
1864324610,1.000000,"0-2000 blocks, one in 1"
1864354777,1.000000,"0-2000 blocks, one in 1"
1864364795,1.000000,"0-2000 blocks, one in 1"
1864376655,1.000000,"0-2000 blocks, one in 1"
1864383116,1.000000,"0-2000 blocks, one in 1"
1864750268,1.000000,"0-2000 blocks, one in 1"
1864752068,1.000000,"0-2000 blocks, one in 1"
1864759434,1.000000,"0-2000 blocks, one in 1"
1865171787,1.000000,"0-2000 blocks, one in 1"
1866530946,1.000000,"0-2000 blocks, one in 1"
1866640320,1.000000,"0-2000 blocks, one in 1"
1867196129,1.000000,"0-2000 blocks, one in 1"
1867321906,1.000000,"0-2000 blocks, one in 1"
1868762171,1.000000,"0-2000 blocks, one in 1"
1869301407,1.000000,"0-2000 blocks, one in 1"
1869873934,1.000000,"0-2000 blocks, one in 1"
1870386612,19.250000,"22000-32000 blocks, one in 20"
1870507371,1.000000,"0-2000 blocks, one in 1"
1871577774,1.000000,"0-2000 blocks, one in 1"
1872606578,1.000000,"0-2000 blocks, one in 1"
1872717061,18.800000,"65000+ blocks, one in 20"
1873217584,1.000000,"0-2000 blocks, one in 1"
1873223132,1.000000,"0-2000 blocks, one in 1"
1873229827,1.000000,"0-2000 blocks, one in 1"
1873755126,1.000000,"0-2000 blocks, one in 1"
1873954757,1.000000,"0-2000 blocks, one in 1"
1874257645,1.000000,"0-2000 blocks, one in 1"
1874316223,18.800000,"65000+ blocks, one in 20"
1874580920,1.000000,"0-2000 blocks, one in 1"
1874581794,1.000000,"0-2000 blocks, one in 1"
1874588740,1.000000,"0-2000 blocks, one in 1"
1875788083,1.000000,"0-2000 blocks, one in 1"
1875866234,1.000000,"0-2000 blocks, one in 1"
1876135594,1.000000,"0-2000 blocks, one in 1"
1876181761,1.000000,"0-2000 blocks, one in 1"
1876257892,1.000000,"0-2000 blocks, one in 1"
1877576201,1.000000,"0-2000 blocks, one in 1"
1877784079,1.000000,"0-2000 blocks, one in 1"
1877981425,1.000000,"0-2000 blocks, one in 1"
1878015520,1.000000,"0-2000 blocks, one in 1"
1879243809,1.000000,"0-2000 blocks, one in 1"
1879807811,1.000000,"0-2000 blocks, one in 1"
1879942857,1.000000,"0-2000 blocks, one in 1"
1882087124,1.000000,"0-2000 blocks, one in 1"
1882817748,1.000000,"0-2000 blocks, one in 1"
1883397713,1.000000,"0-2000 blocks, one in 1"
1883514749,1.000000,"0-2000 blocks, one in 1"
1883517015,1.000000,"0-2000 blocks, one in 1"
1883517887,1.000000,"0-2000 blocks, one in 1"
1883528873,1.000000,"0-2000 blocks, one in 1"
1883713658,1.000000,"0-2000 blocks, one in 1"
1883833947,1.000000,"0-2000 blocks, one in 1"
1883847427,1.000000,"0-2000 blocks, one in 1"
1884262742,1.000000,"0-2000 blocks, one in 1"
1884304956,1.000000,"0-2000 blocks, one in 1"
1884363358,1.000000,"0-2000 blocks, one in 1"
1884440669,1.000000,"0-2000 blocks, one in 1"
1885712305,1.000000,"0-2000 blocks, one in 1"
1886017663,1.000000,"0-2000 blocks, one in 1"
1886682525,1.000000,"0-2000 blocks, one in 1"
1887557376,1.000000,"0-2000 blocks, one in 1"
1892024236,1.000000,"0-2000 blocks, one in 1"
1892382059,1.000000,"0-2000 blocks, one in 1"
1892394385,1.000000,"0-2000 blocks, one in 1"
1892414494,1.000000,"0-2000 blocks, one in 1"
1893857225,1.000000,"0-2000 blocks, one in 1"
1893869334,1.000000,"0-2000 blocks, one in 1"
1893871964,1.000000,"0-2000 blocks, one in 1"
1893875879,1.000000,"0-2000 blocks, one in 1"
1893879675,1.000000,"0-2000 blocks, one in 1"
1893886893,1.000000,"0-2000 blocks, one in 1"
1893890218,1.000000,"0-2000 blocks, one in 1"
1895100315,1.000000,"0-2000 blocks, one in 1"
1895516166,1.000000,"0-2000 blocks, one in 1"
1896885005,1.000000,"0-2000 blocks, one in 1"
1897032478,7.987805,"5000-10000 blocks, one in 8"
1897060133,1.000000,"0-2000 blocks, one in 1"
1897500047,1.000000,"0-2000 blocks, one in 1"
1897791876,1.000000,"0-2000 blocks, one in 1"
1898649747,1.000000,"0-2000 blocks, one in 1"
1899071527,1.000000,"0-2000 blocks, one in 1"
1899480436,1.000000,"0-2000 blocks, one in 1"
1901681624,1.000000,"0-2000 blocks, one in 1"
1901962579,1.000000,"0-2000 blocks, one in 1"
1902064980,1.000000,"0-2000 blocks, one in 1"
1902103300,1.000000,"0-2000 blocks, one in 1"
1902985882,1.000000,"0-2000 blocks, one in 1"
1903463171,1.000000,"0-2000 blocks, one in 1"
1903914442,7.987805,"5000-10000 blocks, one in 8"
1904003369,1.000000,"0-2000 blocks, one in 1"
1904037778,1.000000,"0-2000 blocks, one in 1"
1904220819,1.000000,"0-2000 blocks, one in 1"
1904588859,1.000000,"0-2000 blocks, one in 1"
1905502656,1.000000,"0-2000 blocks, one in 1"
1906483016,1.000000,"0-2000 blocks, one in 1"
1906569287,1.000000,"0-2000 blocks, one in 1"
1907064572,1.000000,"0-2000 blocks, one in 1"
1907065042,1.000000,"0-2000 blocks, one in 1"
1907688971,1.000000,"0-2000 blocks, one in 1"
1908227101,1.000000,"0-2000 blocks, one in 1"
1908253537,1.000000,"0-2000 blocks, one in 1"
1908608190,1.000000,"0-2000 blocks, one in 1"
1908658589,1.000000,"0-2000 blocks, one in 1"
1909199312,1.000000,"0-2000 blocks, one in 1"
1909572538,1.000000,"0-2000 blocks, one in 1"
1910353862,1.000000,"0-2000 blocks, one in 1"
1911853781,1.000000,"0-2000 blocks, one in 1"
1912206344,1.000000,"0-2000 blocks, one in 1"
1912424737,1.000000,"0-2000 blocks, one in 1"
1912529437,1.000000,"0-2000 blocks, one in 1"
1913648190,1.000000,"0-2000 blocks, one in 1"
1913648701,1.000000,"0-2000 blocks, one in 1"
1913870563,1.000000,"0-2000 blocks, one in 1"
1914148759,1.000000,"0-2000 blocks, one in 1"
1914149409,1.000000,"0-2000 blocks, one in 1"
1914149904,1.000000,"0-2000 blocks, one in 1"
1914150284,1.000000,"0-2000 blocks, one in 1"
1914760137,1.000000,"0-2000 blocks, one in 1"
1915140102,1.000000,"0-2000 blocks, one in 1"
1916308236,1.000000,"0-2000 blocks, one in 1"
1916383676,7.987805,"5000-10000 blocks, one in 8"
1917062302,1.000000,"0-2000 blocks, one in 1"
1917164911,1.000000,"0-2000 blocks, one in 1"
1917605605,1.000000,"0-2000 blocks, one in 1"
1918576454,1.000000,"0-2000 blocks, one in 1"
1918813216,1.000000,"0-2000 blocks, one in 1"
1918848272,1.000000,"0-2000 blocks, one in 1"
1918923341,1.000000,"0-2000 blocks, one in 1"
1919395278,1.000000,"0-2000 blocks, one in 1"
1921069944,1.000000,"0-2000 blocks, one in 1"
1921070226,1.000000,"0-2000 blocks, one in 1"
1921137144,1.000000,"0-2000 blocks, one in 1"
1921438980,1.000000,"0-2000 blocks, one in 1"
1921639071,1.000000,"0-2000 blocks, one in 1"
1921639504,1.000000,"0-2000 blocks, one in 1"
1921706350,1.000000,"0-2000 blocks, one in 1"
1922631812,1.000000,"0-2000 blocks, one in 1"
1923352481,1.000000,"0-2000 blocks, one in 1"
1923507054,1.000000,"0-2000 blocks, one in 1"
1923507417,1.000000,"0-2000 blocks, one in 1"
1923507675,1.000000,"0-2000 blocks, one in 1"
1923508793,1.000000,"0-2000 blocks, one in 1"
1925787493,1.000000,"0-2000 blocks, one in 1"
1929205134,1.000000,"0-2000 blocks, one in 1"
1929918900,1.000000,"0-2000 blocks, one in 1"
1930183790,1.000000,"0-2000 blocks, one in 1"
1930234081,1.000000,"0-2000 blocks, one in 1"
1931299208,1.000000,"0-2000 blocks, one in 1"
1932398386,1.000000,"0-2000 blocks, one in 1"
1933286351,1.000000,"0-2000 blocks, one in 1"
1933578826,1.000000,"0-2000 blocks, one in 1"
1933746812,1.000000,"0-2000 blocks, one in 1"
1934053423,1.000000,"0-2000 blocks, one in 1"
1935075632,1.000000,"0-2000 blocks, one in 1"
1935934966,1.000000,"0-2000 blocks, one in 1"
1935993227,1.000000,"0-2000 blocks, one in 1"
1936999408,7.987805,"5000-10000 blocks, one in 8"
1937013989,1.000000,"0-2000 blocks, one in 1"
1938606807,1.000000,"0-2000 blocks, one in 1"
1944564594,1.000000,"0-2000 blocks, one in 1"
1945719881,1.000000,"0-2000 blocks, one in 1"
1947943901,1.000000,"0-2000 blocks, one in 1"
1949048730,1.000000,"0-2000 blocks, one in 1"
1949426115,1.000000,"0-2000 blocks, one in 1"
1951091497,1.000000,"0-2000 blocks, one in 1"
1952838739,1.000000,"0-2000 blocks, one in 1"
1954935882,1.000000,"0-2000 blocks, one in 1"
1957231705,1.000000,"0-2000 blocks, one in 1"
1957455796,1.000000,"0-2000 blocks, one in 1"
1957613006,1.000000,"0-2000 blocks, one in 1"
1958339238,1.000000,"0-2000 blocks, one in 1"
1958909805,1.000000,"0-2000 blocks, one in 1"
1958911211,1.000000,"0-2000 blocks, one in 1"
1959050423,1.000000,"0-2000 blocks, one in 1"
1959281848,19.800000,"32000-45000 blocks, one in 20"
1959376039,1.000000,"0-2000 blocks, one in 1"
1960108450,1.000000,"0-2000 blocks, one in 1"
1960409831,1.000000,"0-2000 blocks, one in 1"
1961249963,1.000000,"0-2000 blocks, one in 1"
1961254748,1.000000,"0-2000 blocks, one in 1"
1961397010,1.000000,"0-2000 blocks, one in 1"
1961537867,1.000000,"0-2000 blocks, one in 1"
1962038204,1.000000,"0-2000 blocks, one in 1"
1963629017,1.000000,"0-2000 blocks, one in 1"
1963629639,1.000000,"0-2000 blocks, one in 1"
1963731309,1.000000,"0-2000 blocks, one in 1"
1964159163,1.000000,"0-2000 blocks, one in 1"
1964183433,1.000000,"0-2000 blocks, one in 1"
1964275130,1.000000,"0-2000 blocks, one in 1"
1964675289,1.000000,"0-2000 blocks, one in 1"
1964805229,1.000000,"0-2000 blocks, one in 1"
1965509268,1.000000,"0-2000 blocks, one in 1"
1966388318,1.000000,"0-2000 blocks, one in 1"
1966398651,1.000000,"0-2000 blocks, one in 1"
1966416935,1.000000,"0-2000 blocks, one in 1"
1966423672,1.000000,"0-2000 blocks, one in 1"
1967085548,1.000000,"0-2000 blocks, one in 1"
1967299153,1.000000,"0-2000 blocks, one in 1"
1967328995,1.000000,"0-2000 blocks, one in 1"
1967769046,1.000000,"0-2000 blocks, one in 1"
1967890328,1.000000,"0-2000 blocks, one in 1"
1968353290,1.000000,"0-2000 blocks, one in 1"
1968609143,1.000000,"0-2000 blocks, one in 1"
1969323025,1.000000,"0-2000 blocks, one in 1"
1969725117,1.000000,"0-2000 blocks, one in 1"
1969978577,1.000000,"0-2000 blocks, one in 1"
1970044875,1.000000,"0-2000 blocks, one in 1"
1970637398,1.000000,"0-2000 blocks, one in 1"
1970656198,1.000000,"0-2000 blocks, one in 1"
1971672192,1.000000,"0-2000 blocks, one in 1"
1971725380,1.000000,"0-2000 blocks, one in 1"
1972007895,1.000000,"0-2000 blocks, one in 1"
1972537238,1.000000,"0-2000 blocks, one in 1"
1972624080,1.000000,"0-2000 blocks, one in 1"
1973787976,1.000000,"0-2000 blocks, one in 1"
1973886405,1.000000,"0-2000 blocks, one in 1"
1974131430,1.000000,"0-2000 blocks, one in 1"
1974572037,1.000000,"0-2000 blocks, one in 1"
1974573352,1.000000,"0-2000 blocks, one in 1"
1975443087,1.000000,"0-2000 blocks, one in 1"
1975515344,1.000000,"0-2000 blocks, one in 1"
1975848648,1.000000,"0-2000 blocks, one in 1"
1976396922,1.000000,"0-2000 blocks, one in 1"
1976415837,1.000000,"0-2000 blocks, one in 1"
1976854058,1.000000,"0-2000 blocks, one in 1"
1977071702,9.992593,"2000-5000 blocks, one in 10"
1977394829,1.000000,"0-2000 blocks, one in 1"
1978031017,1.000000,"0-2000 blocks, one in 1"
1978246978,1.000000,"0-2000 blocks, one in 1"
1980233275,1.000000,"0-2000 blocks, one in 1"
1980290680,1.000000,"0-2000 blocks, one in 1"
1980856016,1.000000,"0-2000 blocks, one in 1"
1981487061,1.000000,"0-2000 blocks, one in 1"
1981532013,1.000000,"0-2000 blocks, one in 1"
1981715328,1.000000,"0-2000 blocks, one in 1"
1981718820,1.000000,"0-2000 blocks, one in 1"
1981719446,1.000000,"0-2000 blocks, one in 1"
1981719963,1.000000,"0-2000 blocks, one in 1"
1982726325,1.000000,"0-2000 blocks, one in 1"
1983211150,1.000000,"0-2000 blocks, one in 1"
1983525866,1.000000,"0-2000 blocks, one in 1"
1983862325,1.000000,"0-2000 blocks, one in 1"
1983868762,1.000000,"0-2000 blocks, one in 1"
1983870772,1.000000,"0-2000 blocks, one in 1"
1984229245,1.000000,"0-2000 blocks, one in 1"
1985351037,1.000000,"0-2000 blocks, one in 1"
1985568130,9.992593,"2000-5000 blocks, one in 10"
1986317472,1.000000,"0-2000 blocks, one in 1"
1986428738,1.000000,"0-2000 blocks, one in 1"
1986503242,1.000000,"0-2000 blocks, one in 1"
1987624137,9.992593,"2000-5000 blocks, one in 10"
1987786128,1.000000,"0-2000 blocks, one in 1"
1988066571,1.000000,"0-2000 blocks, one in 1"
1988737977,1.000000,"0-2000 blocks, one in 1"
1988928381,1.000000,"0-2000 blocks, one in 1"
1990134710,1.000000,"0-2000 blocks, one in 1"
1991182791,1.000000,"0-2000 blocks, one in 1"
1992518865,1.000000,"0-2000 blocks, one in 1"
1992894707,1.000000,"0-2000 blocks, one in 1"
1992895152,1.000000,"0-2000 blocks, one in 1"
1993264573,1.000000,"0-2000 blocks, one in 1"
1993573813,1.000000,"0-2000 blocks, one in 1"
1993675782,9.992593,"2000-5000 blocks, one in 10"
1993804844,1.000000,"0-2000 blocks, one in 1"
1993964664,1.000000,"0-2000 blocks, one in 1"
1994534152,1.000000,"0-2000 blocks, one in 1"
1994945336,1.000000,"0-2000 blocks, one in 1"
1996588615,1.000000,"0-2000 blocks, one in 1"
1996672924,1.000000,"0-2000 blocks, one in 1"
1996919115,1.000000,"0-2000 blocks, one in 1"
1996993023,7.987805,"5000-10000 blocks, one in 8"
1997239566,7.987805,"5000-10000 blocks, one in 8"
1997310522,1.000000,"0-2000 blocks, one in 1"
1998453576,1.000000,"0-2000 blocks, one in 1"
1998538677,1.000000,"0-2000 blocks, one in 1"
1998600478,1.000000,"0-2000 blocks, one in 1"
1999324544,1.000000,"0-2000 blocks, one in 1"
2000349150,1.000000,"0-2000 blocks, one in 1"
2001054315,1.000000,"0-2000 blocks, one in 1"
2001133491,1.000000,"0-2000 blocks, one in 1"
2001267325,1.000000,"0-2000 blocks, one in 1"
2001458905,1.000000,"0-2000 blocks, one in 1"
2001921870,1.000000,"0-2000 blocks, one in 1"
2002213316,9.992593,"2000-5000 blocks, one in 10"
2002282338,1.000000,"0-2000 blocks, one in 1"
2002555064,1.000000,"0-2000 blocks, one in 1"
2003542930,1.000000,"0-2000 blocks, one in 1"
2003922584,1.000000,"0-2000 blocks, one in 1"
2003938035,1.000000,"0-2000 blocks, one in 1"
2004829818,1.000000,"0-2000 blocks, one in 1"
2005272371,1.000000,"0-2000 blocks, one in 1"
2006042455,1.000000,"0-2000 blocks, one in 1"
2006558010,1.000000,"0-2000 blocks, one in 1"
2006896891,1.000000,"0-2000 blocks, one in 1"
2006935070,1.000000,"0-2000 blocks, one in 1"
2007598430,1.000000,"0-2000 blocks, one in 1"
2007935282,1.000000,"0-2000 blocks, one in 1"
2008170631,1.000000,"0-2000 blocks, one in 1"
2009277785,1.000000,"0-2000 blocks, one in 1"
2009461365,1.000000,"0-2000 blocks, one in 1"
2009708440,1.000000,"0-2000 blocks, one in 1"
2010256281,1.000000,"0-2000 blocks, one in 1"
2011610521,1.000000,"0-2000 blocks, one in 1"
2012699162,1.000000,"0-2000 blocks, one in 1"
2014012419,1.000000,"0-2000 blocks, one in 1"
2014322786,1.000000,"0-2000 blocks, one in 1"
2014879807,1.000000,"0-2000 blocks, one in 1"
2015276293,1.000000,"0-2000 blocks, one in 1"
2015823839,1.000000,"0-2000 blocks, one in 1"
2016041190,1.000000,"0-2000 blocks, one in 1"
2016471163,7.987805,"5000-10000 blocks, one in 8"
2016486662,1.000000,"0-2000 blocks, one in 1"
2016512850,1.000000,"0-2000 blocks, one in 1"
2016591563,1.000000,"0-2000 blocks, one in 1"
2016642181,1.000000,"0-2000 blocks, one in 1"
2017619267,1.000000,"0-2000 blocks, one in 1"
2017619718,1.000000,"0-2000 blocks, one in 1"
2017620046,1.000000,"0-2000 blocks, one in 1"
2018050479,1.000000,"0-2000 blocks, one in 1"
2018654122,1.000000,"0-2000 blocks, one in 1"
2019087601,1.000000,"0-2000 blocks, one in 1"
2019109723,1.000000,"0-2000 blocks, one in 1"
2020789412,1.000000,"0-2000 blocks, one in 1"
2021015923,1.000000,"0-2000 blocks, one in 1"
2021542903,1.000000,"0-2000 blocks, one in 1"
2022233538,1.000000,"0-2000 blocks, one in 1"
2022854528,1.000000,"0-2000 blocks, one in 1"
2023821839,1.000000,"0-2000 blocks, one in 1"
2024950973,1.000000,"0-2000 blocks, one in 1"
2025030539,1.000000,"0-2000 blocks, one in 1"
2025062469,1.000000,"0-2000 blocks, one in 1"
2025319387,1.000000,"0-2000 blocks, one in 1"
2025718248,1.000000,"0-2000 blocks, one in 1"
2026569620,1.000000,"0-2000 blocks, one in 1"
2026580923,1.000000,"0-2000 blocks, one in 1"
2026636163,1.000000,"0-2000 blocks, one in 1"
2026912493,1.000000,"0-2000 blocks, one in 1"
2027017793,1.000000,"0-2000 blocks, one in 1"
2027709205,1.000000,"0-2000 blocks, one in 1"
2028573447,1.000000,"0-2000 blocks, one in 1"
2029283393,1.000000,"0-2000 blocks, one in 1"
2029484899,1.000000,"0-2000 blocks, one in 1"
2029630844,1.000000,"0-2000 blocks, one in 1"
2030083090,1.000000,"0-2000 blocks, one in 1"
2030146545,1.000000,"0-2000 blocks, one in 1"
2030786499,1.000000,"0-2000 blocks, one in 1"
2031022468,1.000000,"0-2000 blocks, one in 1"
2031357770,1.000000,"0-2000 blocks, one in 1"
2032260309,1.000000,"0-2000 blocks, one in 1"
2032345064,1.000000,"0-2000 blocks, one in 1"
2032692694,1.000000,"0-2000 blocks, one in 1"
2033045901,1.000000,"0-2000 blocks, one in 1"
2033166767,1.000000,"0-2000 blocks, one in 1"
2033277872,1.000000,"0-2000 blocks, one in 1"
2034249194,1.000000,"0-2000 blocks, one in 1"
2034499751,1.000000,"0-2000 blocks, one in 1"
2035279609,1.000000,"0-2000 blocks, one in 1"
2036562867,1.000000,"0-2000 blocks, one in 1"
2036611026,1.000000,"0-2000 blocks, one in 1"
2036633102,1.000000,"0-2000 blocks, one in 1"
2036696160,1.000000,"0-2000 blocks, one in 1"
2037028662,1.000000,"0-2000 blocks, one in 1"
2037256018,7.987805,"5000-10000 blocks, one in 8"
2038239847,1.000000,"0-2000 blocks, one in 1"
2038643449,1.000000,"0-2000 blocks, one in 1"
2039426855,1.000000,"0-2000 blocks, one in 1"
2039633144,1.000000,"0-2000 blocks, one in 1"
2040680552,1.000000,"0-2000 blocks, one in 1"
2041361569,1.000000,"0-2000 blocks, one in 1"
2042645964,1.000000,"0-2000 blocks, one in 1"
2043073842,1.000000,"0-2000 blocks, one in 1"
2043074298,1.000000,"0-2000 blocks, one in 1"
2043074796,1.000000,"0-2000 blocks, one in 1"
2043075335,1.000000,"0-2000 blocks, one in 1"
2043076093,1.000000,"0-2000 blocks, one in 1"
2043076527,1.000000,"0-2000 blocks, one in 1"
2043077333,1.000000,"0-2000 blocks, one in 1"
2043077710,1.000000,"0-2000 blocks, one in 1"
2043078092,1.000000,"0-2000 blocks, one in 1"
2043078376,1.000000,"0-2000 blocks, one in 1"
2043078765,1.000000,"0-2000 blocks, one in 1"
2043079123,1.000000,"0-2000 blocks, one in 1"
2043079474,1.000000,"0-2000 blocks, one in 1"
2043079842,1.000000,"0-2000 blocks, one in 1"
2043080147,1.000000,"0-2000 blocks, one in 1"
2043080488,1.000000,"0-2000 blocks, one in 1"
2043080828,1.000000,"0-2000 blocks, one in 1"
2043081184,1.000000,"0-2000 blocks, one in 1"
2043400976,1.000000,"0-2000 blocks, one in 1"
2043816433,1.000000,"0-2000 blocks, one in 1"
2044631511,1.000000,"0-2000 blocks, one in 1"
2044935758,1.000000,"0-2000 blocks, one in 1"
2044964969,1.000000,"0-2000 blocks, one in 1"
2046350073,1.000000,"0-2000 blocks, one in 1"
2047575052,1.000000,"0-2000 blocks, one in 1"
2048060521,9.992593,"2000-5000 blocks, one in 10"
2049604360,1.000000,"0-2000 blocks, one in 1"
2049741410,9.992593,"2000-5000 blocks, one in 10"
2052747290,1.000000,"0-2000 blocks, one in 1"
2053956128,1.000000,"0-2000 blocks, one in 1"
2054083299,1.000000,"0-2000 blocks, one in 1"
2054488251,1.000000,"0-2000 blocks, one in 1"
2055110485,1.000000,"0-2000 blocks, one in 1"
2055110758,1.000000,"0-2000 blocks, one in 1"
2055111065,1.000000,"0-2000 blocks, one in 1"
2055111313,1.000000,"0-2000 blocks, one in 1"
2055111529,1.000000,"0-2000 blocks, one in 1"
2056589512,1.000000,"0-2000 blocks, one in 1"
2061081043,1.000000,"0-2000 blocks, one in 1"
2061115558,1.000000,"0-2000 blocks, one in 1"
2061782645,1.000000,"0-2000 blocks, one in 1"
2061834933,1.000000,"0-2000 blocks, one in 1"
2062087528,1.000000,"0-2000 blocks, one in 1"
2062088107,1.000000,"0-2000 blocks, one in 1"
2063061353,1.000000,"0-2000 blocks, one in 1"
2063165903,9.992593,"2000-5000 blocks, one in 10"
2063231676,1.000000,"0-2000 blocks, one in 1"
2063232310,1.000000,"0-2000 blocks, one in 1"
2064153471,1.000000,"0-2000 blocks, one in 1"
2065152380,1.000000,"0-2000 blocks, one in 1"
2065152701,1.000000,"0-2000 blocks, one in 1"
2065153070,1.000000,"0-2000 blocks, one in 1"
2067485075,1.000000,"0-2000 blocks, one in 1"
2068931760,1.000000,"0-2000 blocks, one in 1"
2069421986,1.000000,"0-2000 blocks, one in 1"
2069427168,1.000000,"0-2000 blocks, one in 1"
2069718889,1.000000,"0-2000 blocks, one in 1"
2070031582,1.000000,"0-2000 blocks, one in 1"
2070032025,1.000000,"0-2000 blocks, one in 1"
2070032247,1.000000,"0-2000 blocks, one in 1"
2070032520,1.000000,"0-2000 blocks, one in 1"
2070729177,1.000000,"0-2000 blocks, one in 1"
2070752073,18.800000,"65000+ blocks, one in 20"
2072719567,1.000000,"0-2000 blocks, one in 1"
2073088029,1.000000,"0-2000 blocks, one in 1"
2073104967,1.000000,"0-2000 blocks, one in 1"
2073238169,1.000000,"0-2000 blocks, one in 1"
2073810350,1.000000,"0-2000 blocks, one in 1"
2074090901,1.000000,"0-2000 blocks, one in 1"
2074331706,1.000000,"0-2000 blocks, one in 1"
2074830769,1.000000,"0-2000 blocks, one in 1"
2074964689,1.000000,"0-2000 blocks, one in 1"
2075300472,1.000000,"0-2000 blocks, one in 1"
2075301136,1.000000,"0-2000 blocks, one in 1"
2075301713,1.000000,"0-2000 blocks, one in 1"
2075320489,1.000000,"0-2000 blocks, one in 1"
2077229479,1.000000,"0-2000 blocks, one in 1"
2078053661,1.000000,"0-2000 blocks, one in 1"
2078054135,1.000000,"0-2000 blocks, one in 1"
2078054595,1.000000,"0-2000 blocks, one in 1"
2078054961,1.000000,"0-2000 blocks, one in 1"
2079291407,1.000000,"0-2000 blocks, one in 1"
2079634480,1.000000,"0-2000 blocks, one in 1"
2079663081,1.000000,"0-2000 blocks, one in 1"
2081046241,1.000000,"0-2000 blocks, one in 1"
2081461903,1.000000,"0-2000 blocks, one in 1"
2081462260,1.000000,"0-2000 blocks, one in 1"
2082418164,1.000000,"0-2000 blocks, one in 1"
2082526047,1.000000,"0-2000 blocks, one in 1"
2083021472,1.000000,"0-2000 blocks, one in 1"
2083021975,1.000000,"0-2000 blocks, one in 1"
2083022800,1.000000,"0-2000 blocks, one in 1"
2083023714,1.000000,"0-2000 blocks, one in 1"
2083024107,1.000000,"0-2000 blocks, one in 1"
2083024668,1.000000,"0-2000 blocks, one in 1"
2083767658,1.000000,"0-2000 blocks, one in 1"
2083979685,1.000000,"0-2000 blocks, one in 1"
2084012631,1.000000,"0-2000 blocks, one in 1"
2086373339,1.000000,"0-2000 blocks, one in 1"
2086409079,1.000000,"0-2000 blocks, one in 1"
2086620200,1.000000,"0-2000 blocks, one in 1"
2086976524,1.000000,"0-2000 blocks, one in 1"
2087438737,1.000000,"0-2000 blocks, one in 1"
2089716591,1.000000,"0-2000 blocks, one in 1"
2090232342,1.000000,"0-2000 blocks, one in 1"
2090936032,1.000000,"0-2000 blocks, one in 1"
2090936630,1.000000,"0-2000 blocks, one in 1"
2091180631,1.000000,"0-2000 blocks, one in 1"
2091230022,1.000000,"0-2000 blocks, one in 1"
2091809008,1.000000,"0-2000 blocks, one in 1"
2091884073,1.000000,"0-2000 blocks, one in 1"
2092931687,1.000000,"0-2000 blocks, one in 1"
